TLS_tree_id,TLS_x,TLS_y,TLS_z,field_X_local,field_X_utm,field_X_utm_korj,field_KoealaId,field_KoealaNro,TLS_dbh,TLS_tree_ht,field_D,field_DEst,field_H,field_HEst,field_H_Laser,field_H_Laser_korj,field_match,distance,cost,field_PuuLk,field_TEst,field_VEst,dbh,h,hmax,d05,d6,hstemmax_rawtapercurve,hstemmax_stempc,hstemmax_tapercurve,pointcount,stempointcount,stempointcount_clean,crownpointcount,ba,vlog,vol,vpulp,tree_specie,treesp,Ulkona,distance_to_threedfin_cm,threedfin_match,threedfin_dbh,threedfin_hmax,threedfin_x,threedfin_y
31,630217.38,6933496.54,87.84,NA,NA,630217.298,599057,0,0.25,25,23.1,23.1,25.2,25.2,24.44,25.03,8353375,0.238537209226595,0.448537209226595,1,60,535.52,24.3968492055401,25.1,25.11924,19.9301339883972,22.6267083049001,15.08,17.28797,12.95,658664,90233,89732,568431,0.0467473896502065,0.599940797260304,0.663977173150544,0.0613394983992901,2,2,NaN,0.244103043132094,37,0.2512657092659,25.138320513265,630217.381867925,6933496.54157146
32,630212.16,6933497.06,87.95,NA,NA,630212.03,599057,0,0.29,26.39,26.6,26.6,NaN,26.34,25.75,26.34,8353382,0.172246915727502,0.417246915727501,1,62,718.29,27.6890943707689,26.2,26.29729,20.8445591557302,24.9042521819254,14.93,14.9498,14.93,813248,148041,148030,665207,0.0602153734734037,0.825605497227957,0.87322942222334,0.0456934711031126,2,2,NaN,0.624086029270087,50,0.27781547315354,26.5237017384003,630212.158434964,6933497.06604144
33,630172.75,6933506.75,88.55,NA,NA,630172.489,599057,0,0.29,26.64,32.4,32.4,NaN,27.28,26.69,27.28,8353407,0.265198039309244,0.669198039309244,1,64,1040.42,33.7249566839977,26.7,26.78803,25.9740629774507,30.1673854587253,15.92,18.34955,15.35,749089,131872,131233,617217,0.0893290432299681,1.14570170745768,1.20170576350936,0.0533552072905645,2,2,NaN,1.68875164478684,71,0.342025211698124,26.8136967665845,630172.75872206,6933506.73553923
34,630175.18,6933502.56,88.3,NA,NA,630175.116,599057,0,0.29,25.72,28,28,NaN,25.72,25.13,25.72,8353408,0.11207140596321,0.21207140596321,1,62,760.74,30.5741925315778,25.8,25.83529,23.5683261677739,26.0207153367925,14.48,14.81151,12.8,687645,138307,136653,549338,0.0734175476109976,0.864889653461208,0.922121624213902,0.0543988826682422,2,2,NaN,1.31057284325874,67,0.31383739145863,25.9357355179742,630175.179060625,6933502.54692798
35,630194.36,6933491.06,87.8,NA,NA,630194.169,599057,0,0.27,24.29,26.3,26.3,NaN,24.49,23.9,24.49,8353357,0.195563288858706,0.285563288858706,1,62,645.37,29.0213105543942,24.4,24.44267,23.9755282883089,24.7067858486307,17.99,18.79904,10.46,1468180,230240,228921,1237940,0.0661490973774128,0.859692855431637,0.90095931172073,0.0393519795777627,2,2,NaN,1.92280989302537,36,0.342639197528316,24.4084373321373,630194.378653108,6933491.05533295
36,630203.45,6933497.73,87.99,NA,NA,630203.099,599057,0,0.25,23,23.5,23.5,NaN,23.02,22.43,23.02,8353364,0.352195968016211,0.504195968016211,1,61,494.68,22.9330388038365,22.9,22.94067,19.5611266162487,21.3428355751605,14.6,14.7909,14.03,943220,142164,141920,801056,0.0413059954784598,0.498359471629615,0.558241093234692,0.0574474483873643,2,2,NaN,0.531392982964579,43,0.236628851564575,23.1540627245094,630203.446077841,6933497.73358532
38,630181.28,6933508.46,88.14,NA,NA,630181.038,599057,0,0.29,25.36,28.8,28.8,NaN,25.27,24.68,25.27,8353412,0.355928363593513,0.384928363593513,1,62,780.61,29.6959278057094,25.2,25.27807,21.8918898560473,26.0445917633919,16.16,16.34457,14.84,898869,107140,106679,791729,0.0692601900316668,0.814677964012538,0.870430103416891,0.053243878978772,2,2,NaN,1.27861820695833,63,0.314722754018561,25.4370974253555,630181.272566945,6933508.44959634
40,630179.28,6933496.29,88.02,NA,NA,630179.046,599057,0,0.19,21.99,20,20,NaN,21.74,21.14,21.74,8353403,0.275811529750016,0.400811529750016,1,60,349.57,21.8560170977542,22,22.0482,17.0541769192964,19.2613098521137,18.53,19.04579,10.64,1285932,205106,202575,1080826,0.0375173301326174,0.354365679789631,0.425467730418923,0.0677222576660764,2,2,NaN,1.80557782477917,60,0.21848785485723,22.0944221071068,630179.280816876,6933496.30803729
41,630217.63,6933500.41,87.9,NA,NA,630217.449,599057,0,0.21,21.79,19.9,19.9,NaN,21.88,21.28,21.88,8353377,0.231918089277309,0.350918089277309,1,60,349.19,21.0476461879216,21.8,21.87508,17.1821066928541,18.8606624628297,18.05,18.69938,13.64,522296,142266,141070,380030,0.0347934064633592,0.397612051053339,0.456510615470382,0.0565889348974728,2,2,NaN,0.0122991384382273,51,0.214361781669891,21.901844807845,630217.630085023,6933500.40991113
42,630214.39,6933501.43,87.89,NA,NA,630214.344,599057,0,0.23,23.01,23.2,23.2,23.6,23.6,22.8,23.39,8353380,0.135074053186491,0.214074053186491,1,61,498.55,24.2376669658976,23,23.09871,19.4280642083699,21.0850762636594,17.3,17.39919,11.96,862258,176692,174443,685566,0.0461393539321746,0.523842356323454,0.581767265140771,0.055319422498914,2,2,NaN,3.06511152930889,38,0.271981588230273,23.1742102930033,630214.364214452,6933501.41342905
43,630208.9,6933499.32,87.95,NA,NA,630208.698,599057,0,0.29,25.43,27.6,27.6,NaN,25.38,24.79,25.38,8353381,0.224955551382382,0.369955551382382,1,62,730.77,27.121761578147,25.4,25.4868,16.1464015755325,24.1067562414125,20.15,21.09952,11.93,1100972,133276,130823,967696,0.0577730996609013,0.54141649607796,0.621271271399406,0.0751204253990929,2,2,NaN,6.98542072531609,46,0.388862300621344,25.6173691678051,630208.918372968,6933499.25260531
45,630200.05,6933499.05,87.85,NA,NA,630199.667,599057,0,0.23,22.43,20.7,20.7,23,23,22.1,22.69,8353361,0.418628713710558,0.705628713710558,1,60,396.99,22.7716276056565,22.5,22.59886,14.6558977820901,19.5737553531349,17.42,17.44889,12.2,1737060,301018,297764,1436042,0.0407265880136136,0.319423325399089,0.411124777695873,0.0876788251731501,2,2,NaN,1.6406669358784,16,0.224977717183647,22.6582018788886,630200.035522847,6933499.05771951
46,630219.41,6933493.68,87.82,NA,NA,630219.239,599057,0,0.25,22.34,21.4,21.4,NaN,22.61,22.02,22.61,8353374,0.333222147638559,0.720222147638559,1,60,412.04,23.2878538669497,22.4,22.44634,19.6904153673613,20.9383351045911,13.67,13.69986,11.87,870156,153742,152654,716414,0.0425940381737993,0.466495224435233,0.527488872351269,0.0579866776815094,2,2,NaN,0.547002097959954,30,0.244030959177166,22.4300438876358,630219.415466354,6933493.67979974
47,630175.62,6933517.74,88.5,NA,NA,630175.59,599057,0,0.27,24.53,24.9,24.9,NaN,24.19,23.6,24.19,8353424,0.177552808866781,0.421552808866782,1,61,579.54,25.7268838084808,24.5,24.59469,19.7612007409228,22.2331207712539,18.77,18.79955,13.46,559835,105250,104458,454585,0.0519833485562016,0.618490026652583,0.676222770483616,0.0551717122467579,2,2,NaN,1.86825089384918,68,0.286279182717556,24.7456678426773,630175.631549795,6933517.72531537
48,630220.12,6933500.31,87.91,NA,NA,630220.153,599057,0,0.27,23.54,26.8,26.8,NaN,24.07,23.48,24.07,8353376,0.0828552950343611,0.155855295034361,1,62,652.48,28.1487915774366,23.7,23.74818,21.6249748434197,24.9026281376925,15.14,15.29717,15.14,546446,151254,151201,395192,0.0622313743353595,0.811178287990028,0.848782238706272,0.0359217118695747,2,2,NaN,1.1976194372403,54,0.279276328389319,23.6975261105338,630220.11198127,6933500.30110454
49,630185.3,6933508.31,87.97,NA,NA,630185.063,599057,0,0.31,24.55,31.1,31.1,NaN,24.48,23.89,24.48,8353414,0.291084180732323,0.308084180732323,1,63,853.39,31.379521356845,24.5,24.59647,23.9696610865442,25.5229229010596,19.04,19.50402,15.59,931169,96473,95945,834696,0.0773361434347773,0.938317454478479,0.980815876707135,0.0405190516228117,2,2,NaN,1.34162273531777,47,0.316578985195497,25.7993007596081,630185.307809425,6933508.32090908
50,630182.53,6933504.42,88.02,NA,NA,630182.317,599057,0,0.29,24.21,26.1,26.1,NaN,24.13,23.54,24.13,8353411,0.280166022219125,0.578166022219124,1,62,625.84,26.915010784056,24.1,24.14627,20.5147147143923,23.1315603358239,13.4,13.54999,12.17,939172,138485,138039,800687,0.0568956413976707,0.626651712236858,0.687568241726099,0.0580658011219793,2,2,NaN,0.403432369348301,55,0.281902574690701,24.2893992889414,630182.526287675,6933504.42157937
51,630196.31,6933512.86,87.86,NA,NA,630196.385,599057,0,0.33,25.75,33.4,33.4,NaN,25.68,25.09,25.68,8353397,0.0793788383165267,0.126378838316527,1,65,1016.22,33.9435911566053,25.8,25.83962,26.5743784985004,28.6619459566763,14.33,14.34814,10.76,1315520,99910,99276,1215610,0.0904910144655009,1.15050507385101,1.19195009029327,0.0393781183979793,2,2,NaN,0.670834157853831,45,0.349176395337874,25.88596574821,630196.303349974,6933512.86088261
54,630192.54,6933517.62,87.84,NA,NA,630192.58,599057,0,0.29,24.53,28.2,28.2,NaN,24.58,23.99,24.58,8353418,0.049406477300904,0.134406477300903,1,62,728.89,29.822887965946,24.6,24.6941,25.9118380875301,26.1640367992118,13.07,13.42186,8.39,800111,84439,80188,715672,0.069853677597986,0.924681837903769,0.969137801628576,0.0422710994434665,2,2,NaN,0.479224787886563,40,0.293039218206424,24.6757290053135,630192.537803504,6933517.61574077
55,630184.82,6933500.76,87.88,NA,NA,630184.507,599057,0,0.37,27.17,35.1,35.1,NaN,27.25,26.66,27.25,8353401,0.312999999965541,0.510999999965541,1,65,1183.44,33.4148144579901,27.2,27.2493,24.9802881691639,27.6933633322736,22.58,22.64988,12.92,1954234,359580,350982,1594654,0.0876936182102443,1.11349482548554,1.16180457145347,0.0461092280396475,2,2,NaN,2.17510767489202,44,0.336068248852702,27.2503933124665,630184.836741458,6933500.74611357
56,630182.81,6933516.07,88.1,NA,NA,630182.82,599057,0,0.33,26.2,36.3,36.3,26.4,26.4,26.1,26.69,8353415,0.0325729953210986,0.382572995321098,1,65,1202.16,34.692882342272,26.3,26.31078,23.8191916386936,27.9135785359219,16.61,16.64574,14.3,726269,106622,106260,619647,0.0945302154800009,1.08342111343943,1.13052230750809,0.0450814342908766,2,2,NaN,4.35656300364768,58,0,26.4090632015468,630182.853430219,6933516.06656777
57,630199.03,6933520.94,87.89,NA,NA,630198.944,599057,0,0.27,26.86,26.7,26.7,NaN,26.88,26.29,26.88,8353419,0.125936491388717,0.157936491388717,1,62,740.84,27.1887573433833,26.9,26.94946,22.7958077005039,25.0195935535721,15.29,16.98,15.29,550853,95983,95769,454870,0.0580588726555098,0.837738666130698,0.89385001718644,0.0534923582564601,2,2,NaN,1.30475975145035,20,0.285392549324926,27.0529008546524,630199.0309115,6933520.92698428
58,630178.74,6933521.79,88.32,NA,NA,630178.581,599057,0,0.23,24.37,23.8,23.8,NaN,24.69,24.1,24.69,8353422,0.15911316726119,0.27111316726119,1,61,549.91,25.0610121815729,24.4,24.49963,19.7204431744864,22.4093410365064,13.7,20.44185,11.42,673029,149879,148490,523150,0.0493272718524922,0.578003061156428,0.643776789018356,0.0630980411734803,2,2,NaN,1.06340287535149,26,0.26525415190118,25.01379981434,630178.748318138,6933521.79662504
59,630174,6933487.36,87.93,NA,NA,630173.772,599057,0,0.29,25.06,29.8,29.8,NaN,25.14,24.55,25.14,8353349,0.228019735997182,0.316019735997182,1,63,821.1,29.9977385728905,25.1,25.18626,24.5519317123079,26.7890871410782,22.13,22.29502,14.03,1459558,253377,251668,1206181,0.0706751783832361,1.00326526143003,1.0413054132382,0.0362732860323571,2,2,NaN,0.31368245635683,52,0.307119337285449,25.1806006149021,630173.997300025,6933487.35840319
60,630194.27,6933521.26,87.84,NA,NA,630194.284,599057,0,0.25,23.18,25.4,25.4,NaN,23.39,22.8,23.39,8353421,0.0645368112737818,0.125536811273782,1,61,575.72,26.6437485181187,23.3,23.34925,20.0717269565923,22.6482744701658,17.33,17.34927,13.46,928797,118151,117671,810646,0.0557545780000424,0.591402221343622,0.652470581937916,0.058525571999216,2,2,NaN,1.43339311757246,32,0.292529084566027,23.387582773761,630194.280488437,6933521.25022993
62,630205.31,6933519.71,87.75,NA,NA,630205.165,599057,0,0.29,23.69,25.9,25.9,NaN,23.71,23.12,23.71,8353395,0.148070929020682,0.460070929020682,1,62,604.85,27.9377670748262,23.7,23.79135,20.3881105983786,25.2874048274833,17.63,17.69467,10.16,854704,63558,58263,791146,0.0613018054893663,0.677473780542382,0.739889195877273,0.0593484881791488,2,2,NaN,0.945506863617147,10,0.275494512807526,23.8900508449156,630205.31847875,6933519.71418439
63,630186.63,6933516.2,87.89,NA,NA,630186.771,599057,0,0.29,26.05,31.4,31.4,NaN,26.11,25.52,26.11,8353417,0.181320158829884,0.427320158829884,1,64,937.12,30.5279599814364,26.1,26.19699,22.7367599404792,26.0077608773783,13.61,14.48875,12.89,1079778,161374,160862,918404,0.0731956798295982,0.88153776680393,0.937115855313269,0.0530933152362279,2,2,NaN,3.85147215196223,25,0.380044117019146,26.2769265142619,630186.65859566,6933516.17419938
64,630199.02,6933512.36,87.82,NA,NA,630198.891,599057,0,0.31,24.99,31.9,31.9,25.5,25.5,24.16,24.74,8353396,0.129387016478232,0.270387016478232,1,53,931.67,30.317111694605,25,25.03549,22.4596140054285,25.6712833508055,16.49,16.89571,16.19,505119,145360,145193,359759,0.0721880863113105,0.858662834417985,0.907444111426395,0.0465503568263685,1,1,NaN,0.42416301636212,19,0.310039321852941,25.1044632783349,630199.019677349,6933512.35577066
65,630204.45,6933510.48,87.68,NA,NA,630204.209,599057,0,0.33,27.42,30.8,30.8,27.6,27.6,26.86,27.45,8353385,0.282816194683976,0.520816194683976,1,63,970.94,32.4814696901073,27.5,27.54356,28.6524907460109,29.2694811134145,19.97,19.99821,9.32,1607888,175895,172432,1431993,0.0828631091134396,1.31313623569885,1.3545021328534,0.0391486916193526,2,2,NaN,2.42765844748065,2,0.340958648218931,27.6145106063699,630204.468075596,6933510.46379428
66,630183.26,6933519.02,88.03,NA,NA,630183.231,599057,0,0.25,25.23,24.7,24.7,NaN,25.27,24.68,25.27,8353416,0.0417252922639479,0.0757252922639479,1,61,602.52,24.8998780964953,25.2,25.27432,18.8965203220692,19.7129068504989,12.05,12.04931,12.05,940985,90529,90529,850456,0.0486949947308847,0.616902550377049,0.662981690739094,0.0439138872537841,2,2,NaN,0.271843855496895,48,0.256470505026128,25.4096468774488,630183.257669483,6933519.0186005
67,630207.06,6933506.77,87.75,NA,NA,630206.841,599057,0,0.25,25.51,24.7,24.7,NaN,25.61,25.02,25.61,8353384,0.219111843604892,0.259111843604892,1,61,612.32,25.2320544521165,25.5,25.58087,21.2705816100136,22.9591232239351,14.9,15.01785,13.46,799264,286610,285061,512654,0.0500028902265204,0.701614212755295,0.755305891399232,0.0513169055135557,2,2,NaN,0.673942280009007,1,0.25960132380119,25.6969016967548,630207.060525156,6933506.77671893
68,630173.33,6933493.34,88.13,NA,NA,630173.285,599057,0,0.29,23.41,30.9,30.9,NaN,23.57,22.98,23.57,8353404,0.178756818436828,0.384756818436828,1,63,806.77,32.012336060748,23.4,23.49768,26.4711013830936,28.5271316929736,16.52,16.54944,13.76,1855175,296253,295581,1558922,0.0804867916884743,1.03839065591781,1.07656784979552,0.0363938440719482,2,2,NaN,1.55145407177632,62,0.322854965963201,23.5047283713688,630173.322552878,6933493.35361034
69,630214.92,6933513.71,87.71,NA,NA,630214.792,599057,0,0.29,25.41,28.4,28.4,NaN,25.57,24.98,25.57,8353388,0.133809566163247,0.209809566163246,1,62,773.53,30.0449276585104,25.5,25.54508,24.2026889760526,27.0450210296995,12.11,12.93883,12.11,668908,148924,148834,519984,0.0708977098408365,0.93266795735828,0.983840393424437,0.0487932387689006,2,2,NaN,0.611515602326733,9,0.294730077765213,25.5540990132987,630214.914031496,6933513.7086688
70,630212.62,6933517.62,87.69,NA,NA,630212.546,599057,0,0.29,23.46,29,29,NaN,23.58,22.99,23.58,8353389,0.0959009904709645,0.107900990470965,1,62,726.55,29.747491199065,23.5,23.57603,23.3275759307344,25.7529736031935,13.13,13.14986,10.82,764354,99435,99225,664919,0.0695009227680336,0.80675531931822,0.856097431356629,0.0469612529393423,2,2,NaN,1.00573690810217,3,0.301360629177906,23.6701990582071,630212.616366789,6933517.61062181
71,630174.13,6933520.24,88.47,NA,NA,630174.149,599057,0,0.33,24.49,34.2,34.2,NaN,27.1,26.51,27.1,8353423,0.112614385861528,0.493614385861529,1,65,1127.16,34.325481683398,24.5,24.5455,26.1021636658213,30.1192934767156,13.94,14.54151,13.91,774658,196681,196600,577977,0.0925386505366802,1.09714664282666,1.14498194617752,0.0456973251928381,2,2,NaN,2.09451321175261,64,0.3823566377449,27.2563094075661,630174.143386751,6933520.2238912
72,630204.79,6933524.04,87.69,NA,NA,630204.856,599057,0,0.33,25.31,32.8,32.8,25.3,25.3,24.69,25.28,8353420,0.0662721660994979,0.087272166099498,1,64,969.01,34.1675281641474,25.4,25.44023,26.3400139843982,29.3695634092516,14.63,15.23651,14.63,1007366,150696,150629,856670,0.0916889508871352,1.19978742603346,1.23951347024771,0.037891081910121,2,2,NaN,0.978389501117808,5,0.34184994840543,25.4516037241363,630204.790350083,6933524.03022237
73,630209.91,6933523.27,87.73,NA,NA,630209.893,599057,0,0.33,26,31.6,31.6,26.4,26.4,25.74,26.33,8353390,0.13408206387541,0.314082063875409,1,64,959.7,33.6991772042016,26,26.09615,26.6421752774433,30.334814377503,19.73,19.79518,13.1,1690258,175880,174982,1514378,0.0891925285336935,1.24716396032254,1.28646632181251,0.0375695786957381,2,2,NaN,1.50358001590637,4,0.340310377634638,26.1957937488989,630209.906635994,6933523.25534535
74,630204.62,6933504.16,87.71,NA,NA,630204.433,599057,0,0.23,22.76,22.5,22.5,NaN,22.68,22.09,22.68,8353363,0.206671236733313,0.264671236733313,1,60,450.96,23.1186207704611,22.8,22.88676,18.7552959519021,20.7070630110929,15.62,16.53031,13.58,1442493,328861,328437,1113632,0.0419772248308204,0.450056174474419,0.517033804360332,0.0641857291398706,2,2,NaN,1.43512614986679,7,0.234633864821239,22.9086836957166,630204.605651668,6933504.16028996
75,630195.94,6933506.43,87.78,NA,NA,630195.862,599057,0,0.25,23.1,24.3,24.3,NaN,23.16,22.57,23.16,8353399,0.0990201997917984,0.175020199791798,1,61,527.64,24.5878060119537,23.2,23.24254,19.3370726702419,20.5299680566705,15.98,18.14954,11.99,2045814,279334,277194,1766480,0.0474820474262931,0.508558799315768,0.570406220484473,0.0592189201197662,2,2,NaN,1.25471941136248,17,0.259767952572039,23.2838730826187,630195.947016858,6933506.44040172
76,630191.06,6933495.17,87.76,NA,NA,630190.957,599057,0,0.25,24.17,23.7,23.7,NaN,24.2,23.61,24.2,8353355,0.117239071923805,0.250239071923805,1,61,532.95,25.6531229681435,24.2,24.29012,26.6830450711015,27.9861688928755,8.15,8.26312,7.94,1699348,274493,274031,1424855,0.0516856958095481,0.92731752251854,0.970786355754511,0.0414280869217517,2,2,NaN,0.898878884499433,11,0.272472680722428,24.3292567520672,630191.055822935,6933495.1620407
77,630190.52,6933509.71,87.78,NA,NA,630190.56,599057,0,0.29,25.77,27.8,27.8,NaN,26.08,25.49,26.08,8353398,0.153310143226769,0.304310143226769,1,62,764.4,29.341523992247,25.9,25.90458,24.5260626293949,25.4084535550402,15.35,16.74605,10.76,2086376,262163,257858,1824213,0.067616893753224,0.923210992353378,0.968783687337168,0.0433860379669713,2,2,NaN,1.30270016953627,18,0.292921043345571,24.6388708361976,630190.529910096,6933509.71845534
78,630218.62,6933506.85,87.85,NA,NA,630218.561,599057,0,0.29,23.73,28.8,28.8,NaN,23.89,23.3,23.89,8353378,0.212360542390791,0.248360542390791,1,62,729.57,29.48509641311,23.8,23.86016,21.8434204516573,25.0227510244611,15.17,19.04767,15.17,1193776,268124,267671,925652,0.068280231641032,0.744270847690354,0.799292596405034,0.0526413309793255,2,2,NaN,2.96714173641845,39,0.318938370822332,23.877169560145,630218.601468032,6933506.82682762
79,630184.09,6933496,87.89,NA,NA,630184.01,599057,0,0.33,27.31,31.9,31.9,NaN,26.96,26.37,26.96,8353402,0.118928550286649,0.263928550286649,1,64,999.82,33.8746105676537,27.3,27.39711,24.0901839305745,28.867388977153,22.04,22.84916,10.43,3201266,440032,428006,2761234,0.0901235942486282,1.09617979675755,1.15369340006239,0.0548234434776319,2,2,NaN,1.62847059714421,24,0.339430278897598,27.4582456213239,630184.075705482,6933495.99219882
80,630212.86,6933506.21,87.71,NA,NA,630212.656,599057,0,0.29,24.72,28.7,28.7,NaN,25.66,25.07,25.66,8353379,0.224615226401014,0.348615226401014,1,62,790.58,30.3452664294283,24.8,24.80638,24.163027271505,27.2832485245499,15.29,15.34037,13.4,1594935,354570,354084,1240365,0.0723222270687899,0.952404823153855,0.996259015930901,0.041706330385481,2,2,NaN,0.539219806059518,8,0.307708443856699,25.1956178606196,630212.859530161,6933506.21537169
81,630209.08,6933502.69,87.9,NA,NA,630208.86,599057,0,0.37,25.98,34.3,34.3,NaN,25.91,25.32,25.91,8353386,0.227774010874609,0.50477401087461,1,65,1072.58,35.1815530548587,25.9,25.99384,26.4230307838583,30.595505839241,14.48,14.49811,14.48,1445595,397303,397289,1048292,0.0972120038581816,1.20757458057015,1.25701877948673,0.0469003996817016,2,2,NaN,1.93942543392039,12,0.364453328515685,26.170496621436,630209.076742621,6933502.70911875
82,630194.76,6933496.84,87.81,NA,NA,630194.421,599057,0,0.33,26.96,32.5,32.5,27.1,27.1,26.44,27.03,8353356,0.339053093224722,0.403053093224722,1,64,1037.32,34.585632348771,27,27.02171,23.3278704320933,28.2063172650692,15.89,18.74519,12.2,2925960,551333,546367,2374627,0.0939466552001541,1.07245075271802,1.13219347350018,0.0568053151250063,2,2,NaN,1.16687251201194,15,0.342615563250443,27.0721440122875,630194.753377856,6933496.83039238
83,630199.39,6933502.91,87.78,NA,NA,630199.235,599057,0,0.35,25.47,34.1,34.1,NaN,25.42,24.83,25.42,8353362,0.174888536065933,0.269888536065932,1,65,1038.23,34.4908221124037,25.6,25.63691,26.2732296496243,28.8973517697869,16.46,19.8283,12.71,4898244,657266,655259,4240978,0.0934322857712464,1.15051451939609,1.1943780682892,0.0418759053788508,2,2,NaN,1.10652273610669,6,0.342193957895622,25.7062078477777,630199.386369585,6933502.92045272
84,630192.27,6933504.33,87.73,NA,NA,630192.093,599057,0,0.29,26.81,28.7,28.7,27.1,27.1,26.45,27.04,8353400,0.177634456113794,0.236634456113794,1,62,844.58,29.8917043267243,26.9,26.9227,21.5817996666049,24.7712881579794,10.43,10.4497,10.4,2531563,817416,817381,1714147,0.0701764244796654,0.816639055863481,0.879631684191269,0.0599487956832126,2,2,NaN,0.72749844618764,13,0.294375615975437,26.9605672608218,630192.265736914,6933504.33589504
87,630180.76,6933512.01,88.23,NA,NA,630180.529,599057,0,0.25,24.99,26.6,26.6,NaN,24.94,24.35,24.94,8353413,0.300374765815892,0.465374765815892,1,62,672.43,26.0756094479874,25,25.02659,20.4124036443376,23.8485914062911,13.4,14.14285,13.4,430901,70991,70849,359910,0.0534021591534369,0.666234785277377,0.725898647196527,0.0571144633723659,2,2,NaN,1.92303783017255,66,0.286080883905684,25.1310056214664,630180.741689907,6933512.01587775
88,630179.83,6933505.88,88.2,NA,NA,630179.708,599057,0,0.27,26.01,28.2,28.2,26,26,25.68,26.27,8353410,0.159665274929129,0.280665274929129,1,62,780,28.6942189998625,26,26.07202,20.9303672328472,25.0938610712441,16.52,16.64928,15.65,670116,160895,160660,509221,0.0646664021249303,0.819993315196758,0.873358130029762,0.0513442053806682,2,2,NaN,1.30330645146587,65,0.286102185833674,26.155009217138,630179.822479385,6933505.8906443
89,630211.14,6933512.24,87.7,NA,NA,630210.931,599057,0,0.39,25.75,38.2,38.2,NaN,26.09,25.5,26.09,8353387,0.279780271406375,0.393780271406374,1,65,1285.62,38.8889878749664,25.8,25.86349,25.4164956939485,32.2171623714516,14.09,14.34651,14.09,1714542,135073,135017,1579469,0.118779956544144,1.2934405847076,1.34201192183075,0.0461684357723912,2,2,NaN,2.05565297423166,31,0.393843343971968,24.3512781582942,630211.131596218,6933512.22123974
90,630179.51,6933484.46,87.9,NA,NA,630179.158,599057,0,0.35,25.94,34.7,34.7,NaN,26.06,25.47,26.06,8353348,0.383020886962153,0.425020886962153,1,65,1100.57,35.1864954411833,25.9,25.99499,24.2648136518681,29.1470485466429,14.99,16.99248,13.46,1103641,136017,135129,967624,0.0972393189130755,1.04207477484195,1.09905572142288,0.0540831292226182,2,2,NaN,0.948833713054778,33,0.357095852904642,26.1052436961442,630179.51888988,6933484.45668359
91,630185.73,6933489.89,87.8,NA,NA,630185.555,599057,0,0.33,24.86,33,33,24.8,24.8,24.22,24.81,8353351,0.207771509413797,0.213771509413797,1,65,955.4,37.1229825385819,24.9,24.9452,23.7823282341608,33.0907058245594,12.98,15.29892,12.47,2717966,135572,134904,2582394,0.108236964384145,1.16930607997775,1.22409387969631,0.0520247852047806,2,2,NaN,0.99046262914856,29,0.397691436156016,24.5917069242328,630185.728492222,6933489.88021081
92,630177.75,6933478.27,87.88,NA,NA,630177.568,599057,0,0.35,26.69,34.2,34.2,NaN,26.26,25.67,26.26,8353347,0.27413317938804,0.39713317938804,1,65,1084.98,36.3906664661714,26.7,26.78966,30.5503857860717,35.1683941134696,17.21,19.2834,10.55,2116479,197916,194330,1918563,0.104008755565913,1.59605141044943,1.63734579916768,0.0393048565349746,2,2,NaN,0.561530164281317,21,0.367349411184745,26.9001784520256,630177.752969864,6933478.27476566
93,630213.38,6933490.17,87.96,NA,NA,630213.197,599057,0,0.31,24.96,30.6,30.6,NaN,24.97,24.38,24.97,8353369,0.230410502998033,0.271410502998032,1,63,850.94,32.3278194421991,25,25.01827,27.2630311128206,29.999523175324,13.49,13.54976,13.28,1363878,177102,176927,1186776,0.0820810125014464,1.06936252914409,1.11968352180062,0.0477219260687675,2,2,NaN,1.54060005944313,35,0.332996766797483,25.2144349485042,630213.365503539,6933490.16478488
5,630090.52,6933495.83,88.07,NA,NA,630090.333,599059,0,0.23,23.63,24,24,NaN,23.93,23.34,23.93,8353569,0.399472151841714,0.529472151841714,1,48,507.71,23.5620371956031,23.7,23.72742,17.2031615445933,20.0823481020384,17.66,18.59592,14.33,608637,145389,142117,463248,0.0436029181706308,0.416423118559935,0.493342824389887,0.0732639381222788,1,1,NaN,0.818629804529489,74,0.231798851451179,23.7176803857385,630090.514937437,6933495.82356681
7,630079.74,6933519.45,87.66,NA,NA,630079.443,599059,0,0.29,22.83,28.6,28.6,NaN,22.58,21.99,22.58,8353629,0.421438014188047,0.486438014188047,1,50,674.43,28.6041376211757,22.8,22.84362,19.5724834704874,23.9168021272606,15.56,15.69611,11.63,767628,69480,65972,698148,0.0642610176878654,0.600216814328483,0.662832551558618,0.0592658425022277,1,1,NaN,0.916372598914732,15,0.287945409629767,22.8577406213773,630079.743568264,6933519.44155954
9,630080.39,6933506.99,87.69,NA,NA,630080.451,599059,0,0.25,22.89,24.2,24.2,NaN,22.82,22.23,22.82,8353623,0.371048513809556,0.458048513809556,1,48,493.53,25.3297989301844,23,23.04682,17.7397711704789,21.3509313770883,16.43,17.08756,13.4,600314,258271,254482,342043,0.0503910451490905,0.473440545624439,0.547821692684408,0.0710029763175467,1,1,NaN,0.775426568398456,19,0.251401816598033,21.9743303986311,630080.397567527,6933506.9916915
